peak_id,peak_name,name,date,time,citizenship,gender,age,is_o2_used,is_summiter,cause_of_death,height_of_death_(m),year,season
JANU,Jannu,Keiichi Oki,Feb 02,17:45,Japan,M,0,No,.,AMS,4200,1976,Spring
JANU,Jannu, Unknown,Dec 31,Unknown,Nepal,M,0,No,.,AMS,4400,1979,Spring
JANU,Jannu,Keith Eggerton,Nov 01,Unknown,Australia,M,30,No,.,AMS,6950,1986,Autumn
JANU,Jannu,Rudolf De Koning,Oct 14,19:00,Netherlands,M,37,No,Y,Avalanche,5550,1987,Autumn
JANU,Jannu,Ger Friele,Oct 14,19:00,Netherlands,M,30,No,Y,Avalanche,5550,1987,Autumn
JETH,Jethi Bahurani,Ang Temba Sherpa,Oct 27,20:00,Nepal,M,0,No,.,AMS,5100,1972,Autumn
JONG,Jongsang,Andrej Markovic,Oct 06,20:00,Slovenia,M,24,No,.,Fall,7200,2000,Autumn
KAN1,Kande Hiunchuli North  I,Andrew C. F. Russell,May 01,12:00,UK,M,25,No,.,Avalanche,5330,1977,Spring
KANG,Kangchenjunga, Unknown,Dec 31,Unknown,Nepal/India?,M,0,No,.,Fall,6100,1905,Summer
KANG,Kangchenjunga, Unknown,Sep 01,Unknown,Nepal/India?,M,0,No,.,Fall,6300,1905,Summer
KANG,Kangchenjunga,Alexis A. Pache,Sep 01,Unknown,Switzerland,M,0,No,.,Fall,6300,1905,Summer
KANG,Kangchenjunga, Unknown,Sep 01,Unknown,Nepal/India?,M,0,No,.,Fall,6300,1905,Summer
KANG,Kangchenjunga, Unknown,Sep 01,Unknown,Nepal/India?,M,0,No,.,Fall,6300,1905,Summer
KANG,Kangchenjunga,Edgar Francis Farmer,May 27,Unknown,USA,M,0,No,.,Disappearance,6000,1929,Spring
KANG,Kangchenjunga,Chettan Sherpa,May 08,Unknown,Nepal,M,0,No,.,Avalanche,6000,1930,Spring
KANG,Kangchenjunga,Babu Lall ,Dec 31,Unknown,Nepal,M,0,No,.,AMS,4600,1931,Summer
KANG,Kangchenjunga,Lobsang ,Dec 31,Unknown,Nepal,M,0,No,.,AMS,0,1931,Summer
KANG,Kangchenjunga,Pasang Sherpa,Aug 09,17:00,Nepal,M,0,No,.,Avalanche,6100,1931,Summer
KANG,Kangchenjunga,Hermann (Xaverl) Schaller,Aug 09,17:00,Germany,M,25,No,.,Avalanche,6100,1931,Summer
KANG,Kangchenjunga,Pemi Dorje Sherpa,May 26,Unknown,Nepal,M,0,No,.,AMS,5485,1955,Spring
KANG,Kangchenjunga,Sukhvinder Singh,Apr 08,11:00,India,M,31,No,.,Fall,5900,1977,Spring
KANG,Kangchenjunga,Jean-Jacques Ricouard,Oct 15,15:30,France,M,28,No,Y,Fall,8000,1981,Autumn
KANG,Kangchenjunga,Chris Howard Chandler,Jan 15,20:00,USA,M,36,No,.,AMS,7620,1984,Winter
KANG,Kangchenjunga,Andrzej (Leszek) Czok,Jan 11,22:00,Poland,M,37,No,.,AMS,7250,1985,Winter
KANG,Kangchenjunga,Phu Dorjee Sherpa,May 25,Unknown,India,M,37,No,Y,Fall,8500,1987,Spring
KANG,Kangchenjunga,Phupu Bhotia,May 25,Unknown,India,M,0,No,Y,Fall,8500,1987,Spring
KANG,Kangchenjunga,Choten Tsering ,May 25,Unknown,India,M,0,No,Y,Fall,8500,1987,Spring
KANG,Kangchenjunga,Chander Singh,May 31,13:30,India,M,0,No,Y,Fall,8500,1987,Spring
KANG,Kangchenjunga,Dil Bahadur Rai,Dec 10,Unknown,Nepal,M,28,No,.,AMS,5300,1987,Winter
KANG,Kangchenjunga,Sung-Ho Lee,Dec 11,Unknown,S Korea,M,35,No,.,AMS,1900,1987,Winter
KANG,Kangchenjunga,Sanjay Borole,May 17,19:30,India,M,27,No,.,Exhaustion,6300,1988,Spring
KANG,Kangchenjunga,Marija Frantar,May 03,20:00,Yugoslavia,F,35,Y,.,Fall,8000,1991,Spring
KANG,Kangchenjunga,Joze Rozman,May 03,20:00,Yugoslavia,M,36,Y,.,Fall,8000,1991,Spring
KANG,Kangchenjunga,Pasang Sherpa,May 16,14:10,India,M,26,Y,.,Fall,8400,1991,Spring
KANG,Kangchenjunga,Ang Dorje Sherpa,Apr 25,23:00,Nepal,M,0,Y,.,Other,6600,1992,Spring
KANG,Kangchenjunga,Lhakpa Nuru Sherpa,Apr 25,23:00,Nepal,M,0,Y,.,Other,6600,1992,Spring
KANG,Kangchenjunga,Wanda Rutkiewicz,May 12,Unknown,Poland,F,49,No,.,Disappearance,8250,1992,Spring
KANG,Kangchenjunga,Ekaterina Ivanova,Oct 09,Unknown,Russia,F,32,No,.,Avalanche,6700,1994,Autumn
KANG,Kangchenjunga,Sergei Jvirbiva,Oct 09,Unknown,Belarus,M,34,No,.,Avalanche,6700,1994,Autumn
KANG,Kangchenjunga,Iordanka Ivanova Dimitrova,Oct 23,11:30,Bulgaria,F,41,No,.,Avalanche,8300,1994,Autumn
KANG,Kangchenjunga,Sukaraj Limbu,Dec 31,Unknown,Nepal,M,0,No,.,AMS,0,1995,Autumn
KANG,Kangchenjunga,Pierre Alain Royer,Oct 05,Unknown,France,M,41,No,.,Fall,8500,1995,Autumn
KANG,Kangchenjunga,Riku Sherpa (Makalu-Barun),Oct 06,09:30,Nepal,M,33,No,.,Fall,8250,1995,Autumn
KANG,Kangchenjunga,Benoit Chamoux,Oct 06,19:00,France,M,34,No,.,Fall,8350,1995,Autumn
KANG,Kangchenjunga,Atsushi Shiina,May 16,03:00,Japan,M,27,No,Y,AMS,8200,1998,Spring
KANG,Kangchenjunga,Kenzo Akasaka,May 16,09:30,Japan,M,30,Y,Y,Fall,8000,1998,Spring
KANG,Kangchenjunga,Do-Kyu Han,Sep 14,10:30,S Korea,M,34,No,.,Avalanche,6600,1999,Autumn
KANG,Kangchenjunga,Myeong-Kun Hyun,Sep 14,10:30,S Korea,M,31,No,.,Avalanche,6600,1999,Autumn
KANG,Kangchenjunga,"Ang Dawa (Dawa) Tamang (Lapcha, Gorakhani, Solukhumbu)",Apr 23,10:00,Nepal,M,27,No,.,Fall,6900,2000,Spring
KANG,Kangchenjunga,Christopher Hugh (Chris) Grasswick,May 24,17:50,Canada,M,39,No,Y,Fall,8400,2002,Spring
KANG,Kangchenjunga,Inigo De Pineda Blanc,May 24,10:00,Spain,M,38,No,.,Fall,8200,2007,Spring
KANG,Kangchenjunga,Zsolt Eross,May 20,Unknown,Hungary,M,45,No,Y,Exhaustion,8300,2013,Spring
KANG,Kangchenjunga,Peter Kiss,May 20,Unknown,Hungary,M,26,No,Y,Fall,8200,2013,Spring
KANG,Kangchenjunga,"Bibas Gurung (Hatiya-7, Makalu-Barun)",May 20,Unknown,Nepal,M,24,No,Y,Fall,8300,2013,Spring
KANG,Kangchenjunga,"Phu Dorchi Sherpa (Walung, Makalu-9, Makalu-Barun)",May 20,Unknown,Nepal,M,23,Y,Y,Fall,8000,2013,Spring
KANG,Kangchenjunga,Nam-Soo Park,May 20,Unknown,S Korea,M,46,Y,Y,Fall,7600,2013,Spring
KANG,Kangchenjunga,Rodrigo Francisco Vivanco Figueroa,May 15,18:00,Chile,M,49,No,Y,Disappearance,8586,2019,Spring
KANG,Kangchenjunga,Biplab Baidya,May 16,Unknown,India,M,48,Y,Y,Exposure/Frostbite,8450,2019,Spring
KANG,Kangchenjunga,Kuntal Kanrar,May 16,Unknown,India,M,46,Y,.,Exposure/Frostbite,8300,2019,Spring
KGUR,Kang Guru,Berndt Arenz,Oct 24,06:00,W Germany,M,42,No,.,Fall,5500,1985,Autumn
KGUR,Kang Guru,Daniel Stolzenberg,Oct 20,16:00,France,M,60,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,Pema Nuru Sherpa (Dolakha),Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Ang Pasang Sherpa (Bumburi, Jubing, Solukhumbu)",Oct 20,16:00,Nepal,M,37,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,Jean-Paul Minette,Oct 20,16:00,France,M,51,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,Jean-Francois Jube,Oct 20,16:00,France,M,58,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Sher Bahadur Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Sahila Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Mani Lal Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Kam Bahadur Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Iman Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,45,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Dulal (Mahila) Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Chandra Man Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Bir Lal Gurung (Laprak, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,"Arun Raj Gurung (Gumda, Gorkha)",Oct 20,16:00,Nepal,M,0,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,Pierre Gregory Flematti,Oct 20,16:00,France,M,35,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,Bernard Constantin,Oct 20,16:00,France,M,61,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,Bruno Chardin,Oct 20,16:00,France,M,50,No,.,Avalanche,4200,2005,Autumn
KGUR,Kang Guru,Marie-Odile Stolzenberg,Oct 20,16:00,France,F,57,No,.,Avalanche,4200,2005,Autumn
KJRN,Kanjiroba North,Kiyotsugu (Seiji) Takato,Oct 29,Unknown,Japan,M,28,No,.,Fall,6000,1975,Autumn
KOTA,Kotang,George Frey,Oct 29,09:00,Switzerland,M,29,No,.,Fall,5200,1951,Autumn
KTEG,Kangtega, Unknown,Oct 24,10:30,Nepal,F,0,No,.,Avalanche,4800,1983,Autumn
KUSU,Kusum Kanguru,Cathy Jessop,Dec 31,Unknown,UK,F,0,No,.,AMS,0,1991,Autumn
KWAN,Kwangde,Takaaki Fujii,Dec 31,Unknown,Japan,M,24,No,.,Fall,0,1986,Winter
KWAN,Kwangde,Tomoo Matsukuma,Dec 31,Unknown,Japan,M,28,No,.,Fall,0,1986,Winter
LANG,Langtang Lirung,Kenji Oshima,May 11,04:45,Japan,M,26,No,.,Avalanche,5600,1961,Spring
LANG,Langtang Lirung,Gyaltsen Norbu Sherpa,May 11,04:45,India,M,42,No,.,Avalanche,5600,1961,Spring
LANG,Langtang Lirung,Kaichi Morimoto,May 11,04:45,Japan,M,41,No,.,Avalanche,5600,1961,Spring
LANG,Langtang Lirung,Giorgio Rossi,Oct 17,08:30,Italy,M,28,No,.,Fall,6000,1963,Autumn
LANG,Langtang Lirung,Cesare Volante,Oct 17,08:30,Italy,M,27,No,.,Fall,6000,1963,Autumn
LANG,Langtang Lirung,Bruno Crepaz,Oct 18,11:00,Italy,M,48,No,.,Avalanche,6000,1982,Autumn
LANG,Langtang Lirung,Jan Elliot Spake,Oct 18,09:00,USA,M,27,No,.,Avalanche,4900,1985,Autumn
LANG,Langtang Lirung,"Gyalgen Sherpa (Badar, Ramechap, Janakpur)",Oct 18,09:00,Nepal,M,32,No,.,Avalanche,4900,1985,Autumn
LANG,Langtang Lirung,Daniel Newell,Oct 18,09:00,USA,M,35,No,.,Avalanche,4900,1985,Autumn
LANG,Langtang Lirung,Masahiro Hisamoto,Mar 21,10:43,Japan,M,20,No,.,Avalanche,4900,1989,Spring
LANG,Langtang Lirung,Noriyuki Futami,Mar 21,10:43,Japan,M,29,No,.,Avalanche,4900,1989,Spring
LANG,Langtang Lirung,Yasuhisa Kuwashina,Mar 21,10:43,Japan,M,23,No,.,Avalanche,4900,1989,Spring
LANG,Langtang Lirung,Jin-Hyun Kim,Dec 18,18:30,S Korea,M,25,No,Y,Avalanche,6900,1992,Winter
LANG,Langtang Lirung,Bir Bahadur Tamang,Dec 18,18:30,Nepal,M,0,No,Y,Avalanche,6900,1992,Winter
LANG,Langtang Lirung,Dorje Tamang,Dec 18,18:30,Nepal,M,0,No,Y,Avalanche,6900,1992,Winter
LANG,Langtang Lirung,Tomaz Humar,Nov 10,Unknown,Slovenia,M,40,No,.,Fall,6100,2009,Autumn
LANR,Langtang Ri,Gopal Bahadur K.C.,Oct 18,Unknown,Nepal,M,0,No,.,AMS,3750,1990,Autumn
LEON,Leonpo Gang,Ian Wallance Crosby Fox,Apr 30,11:00,UK,M,33,No,.,Avalanche,6100,1957,Spring
LEON,Leonpo Gang,Lhakpa Norbu Sherpa,Apr 30,11:00,Nepal,M,0,No,.,Avalanche,6100,1957,Spring
LEON,Leonpo Gang,Mingma Tensing Sherpa,Apr 30,11:00,Nepal,M,23,No,.,Avalanche,6100,1957,Spring
LHOT,Lhotse,Stanislaw Latallo,Dec 17,14:00,Poland,M,0,No,.,Exhaustion,7000,1974,Autumn
LHOT,Lhotse,Max Lutz,May 12,Unknown,W Germany,M,25,Y,Y,Fall,8000,1977,Spring
LHOT,Lhotse,Nicolas Jaeger,Apr 26,Unknown,France,M,33,No,.,Disappearance,8000,1980,Spring
LHOT,Lhotse,"Pasang Nima Sherpa (Phortse, Khumbu)",May 17,20:50,Nepal,M,0,Y,.,Avalanche,7500,1980,Spring
LHOT,Lhotse,Rafal Cholda,Oct 25,Unknown,Poland,M,28,No,.,Fall,8000,1985,Autumn
LHOT,Lhotse,Czeslaw Jakiel,Sep 15,06:30,Poland,M,38,No,.,Avalanche,6200,1987,Autumn
LHOT,Lhotse,Jerzy Kukuczka,Oct 24,09:00,Poland,M,41,No,.,Fall,8350,1989,Autumn
LHOT,Lhotse,Vladimir Bachkirov,May 27,Unknown,Russia,M,45,No,Y,AMS,7900,1997,Spring
LHOT,Lhotse,Vladimir Bondarev,Sep 17,Unknown,Russia,M,34,No,.,Avalanche,6500,2000,Autumn
LHOT,Lhotse,Pavel Kalny,May 09,Unknown,Czech Republic,M,38,Y,.,Fall,7800,2006,Spring
LHOT,Lhotse,"Pemba Doma Thaktopa Sherpa (Namche Bazar, Khumbu)",May 21,13:30,Nepal,F,36,Y,Y,Fall,8400,2007,Spring
LHOT,Lhotse,Sergei Samoilov,May 25,Unknown,Kazakhstan,M,51,No,.,Fall,7600,2009,Spring
LHOT,Lhotse,Sergei Duganov,May 07,08:00,Russia,M,43,No,.,AMS,7800,2010,Spring
LHOT,Lhotse,Milan Sedlacek,May 19,Unknown,Czech Republic,M,50,No,Y,Exposure/Frostbite,8450,2012,Spring
LHOT,Lhotse,"Temba Sherpa (Sedua, Makalu-Barun)",Oct 16,Unknown,Nepal,M,39,Y,.,Fall,7900,2012,Autumn
LHOT,Lhotse,Hsiao-Shih Lee,May 20,04:00,Taiwan,M,57,Y,Y,AMS,7800,2013,Spring
LHOT,Lhotse,"Asman Tamang (Sotang-9, Solukbumbu)",Apr 18,06:45,Nepal,M,26,No,.,Avalanche,5800,2014,Spring
LHOT,Lhotse,Zhen-Fang Ge,Apr 25,11:55,China,M,43,No,.,Avalanche,5350,2015,Spring
LHOT,Lhotse,"Ang Phurba Sherpa (Phurte, Khumbu)",May 19,12:00,Nepal,M,25,Y,.,Fall,8500,2016,Spring
LHOT,Lhotse,Rustem Amirov,May 16,22:45,Russia,M,40,No,.,AMS,7000,2018,Spring
LHOT,Lhotse,Ivan Yuriev Tomov,May 17,13:30,Bulgaria,M,35,Y,Y,AMS,7780,2019,Spring
LSHR,Lhotse Shar,Pierre Favez,Oct 16,Unknown,Switzerland,M,38,Y,.,Fall,7100,1981,Autumn
LSHR,Lhotse Shar,Philippe Petten,Oct 16,Unknown,Switzerland,M,23,Y,.,Fall,7100,1981,Autumn
LSHR,Lhotse Shar,Josef Fauchere,Oct 25,11:30,Switzerland,M,35,No,.,Fall,4700,1981,Autumn
LSHR,Lhotse Shar,Pedro Alonso Lopez,Oct 30,17:00,Spain,M,30,No,.,Fall,7390,1986,Autumn
LSHR,Lhotse Shar,Sergio Reinaldo Escalera Fernandez,Sep 27,Unknown,Spain,M,33,No,.,Avalanche,7450,1987,Autumn
LSHR,Lhotse Shar,Antonio Quinones Torres,Sep 27,Unknown,Spain,M,26,No,.,Avalanche,7450,1987,Autumn
LSHR,Lhotse Shar,Francisco Porras Cerda,Sep 27,Unknown,Spain,M,30,No,.,Avalanche,7450,1987,Autumn
LSHR,Lhotse Shar,Antoni Sors Ferrer,Sep 27,Unknown,Spain,M,37,No,.,Avalanche,7450,1987,Autumn
LSHR,Lhotse Shar,Sun-Dug Hwang,Oct 05,Unknown,S Korea,M,26,Y,.,Avalanche,8250,2003,Autumn
LSHR,Lhotse Shar,Joo-Hoon Park,Oct 05,Unknown,S Korea,M,34,Y,.,Avalanche,8250,2003,Autumn
LSIS,Langshisa Ri,Manabu Kato,Oct 19,Unknown,Japan,M,22,No,.,Avalanche,4700,1973,Autumn
LSIS,Langshisa Ri,Mitsuyoshi Oshitani,Oct 19,Unknown,Japan,M,30,No,.,Avalanche,4700,1973,Autumn
LSIS,Langshisa Ri,Shiniichi Suzuki,Oct 19,Unknown,Japan,M,25,No,.,Avalanche,4700,1973,Autumn
MAK2,Makalu II,Kunio Takagi,Oct 20,Unknown,Japan,M,0,No,.,AMS,7300,1971,Autumn
MAK2,Makalu II,Ewout Reynierse,Oct 15,Unknown,Netherlands,M,33,No,.,Fall,7000,1974,Autumn
MAK2,Makalu II, Unknown,Sep 28,Unknown,Nepal,M,0,No,.,Unknown,5040,1976,Autumn
MAK2,Makalu II,Frank Alexander Merjenberg,Oct 16,Unknown,Netherlands,M,30,No,Y,Other,5500,1985,Autumn
MAK2,Makalu II,Walter Roos,Oct 16,Unknown,Netherlands,M,39,No,.,Other,5500,1985,Autumn
MAK2,Makalu II,Pierre Demolombe,Nov 02,Unknown,France,M,47,No,.,Exposure/Frostbite,7450,1985,Autumn
MAK2,Makalu II,Marcel Margaine,Nov 02,Unknown,France,M,26,No,.,Exposure/Frostbite,7100,1985,Autumn
MAK2,Makalu II,Edwin Terrell,Apr 13,08:45,USA,M,31,No,.,AMS,5150,1986,Spring
MAK2,Makalu II,Jacques Saint-Martin,Oct 19,Unknown,France,M,19,No,.,Exhaustion,3700,1987,Autumn
MAK2,Makalu II,Dog Bahadur Bista,Oct 19,Unknown,Nepal,M,0,No,.,Exhaustion,3700,1987,Autumn
MAK2,Makalu II,Kamal Bahadur Bista,Oct 19,Unknown,Nepal,M,0,No,.,Exhaustion,3700,1987,Autumn
MAK2,Makalu II,Mark Miller,Sep 28,14:30,UK,M,31,No,.,Other,2225,1992,Autumn
MAK2,Makalu II,Victor Radvils,Sep 28,14:30,UK,M,0,No,.,Other,2225,1992,Autumn
MAKA,Makalu,Dilli Bahadur Verma,Dec 31,Unknown,Nepal,M,0,No,.,AMS,4700,1954,Autumn
MAKA,Makalu,Jan Kounicky,May 21,10:00,Czechoslovakia,M,33,Y,.,Fall,8010,1973,Spring
MAKA,Makalu,Karel Schubert,May 24,Unknown,Czechoslovakia,M,34,Y,Y,Exposure/Frostbite,7800,1976,Spring
MAKA,Makalu,Andrzej Mlynarczyk,Oct 06,04:00,Poland,M,30,No,.,Avalanche,4850,1978,Autumn
MAKA,Makalu,Tadeusz Szulc,Sep 26,Unknown,Poland,M,47,No,.,AMS,6800,1982,Autumn
MAKA,Makalu, Unknown,Dec 31,Unknown,Nepal,M,0,No,.,Unknown,0,1983,Spring
MAKA,Makalu,Matthew William (Bill) Denz,Oct 03,14:00,New Zealand,M,32,No,.,Avalanche,6500,1983,Autumn
MAKA,Makalu,Mark Peter Moorhead,Oct 15,10:45,Australia,M,23,No,.,Fall,6900,1983,Autumn
MAKA,Makalu,Ram Bahadur Shrestha,Sep 13,Unknown,Nepal,M,0,No,.,AMS,5350,1984,Autumn
MAKA,Makalu,Kancha Gurung,Dec 31,Unknown,Nepal,M,0,No,.,AMS,4500,1986,Autumn
MAKA,Makalu,Marcel Ruedi,Sep 25,Unknown,Switzerland,M,47,No,Y,AMS,8100,1986,Autumn
MAKA,Makalu,Ryszard Kolakowski,Oct 14,20:30,Poland,M,33,No,Y,Fall,8400,1988,Autumn
MAKA,Makalu,Manu Badiola Otegi,Oct 02,12:30,Spain,M,37,No,Y,Fall,8300,1991,Autumn
MAKA,Makalu,Takumi Ishizaka,Oct 08,Unknown,Japan,M,26,Y,Y,Exposure/Frostbite,7900,1991,Autumn
MAKA,Makalu,David Victor Hume,May 08,20:00,Australia,M,33,No,Y,Fall,8300,1995,Spring
MAKA,Makalu,Anatoli Chlekht,May 14,17:30,Russia,M,37,No,.,Fall,7900,1996,Spring
MAKA,Makalu,Salavat Khabibulin,May 21,Unknown,Russia,M,35,No,.,Exhaustion,8200,1997,Spring
MAKA,Makalu,Igor Bougatshevski,May 24,Unknown,Russia,M,35,Y,Y,Fall,6800,1997,Spring
MAKA,Makalu,Per Lyhne,Oct 12,Unknown,Denmark,M,31,No,.,AMS,6100,1997,Autumn
MAKA,Makalu,Michael Knakkergaard-Jorgensen,Apr 30,16:00,Denmark,M,31,No,Y,Fall,8000,1999,Spring
MAKA,Makalu,"Sange Pemba Sherpa (Phortse, Khumbu)",Oct 11,14:30,Nepal,M,26,No,.,Fall,7200,1999,Autumn
MAKA,Makalu,Bernd Mehnert,May 16,10:00,Germany,M,33,No,Y,AMS,7700,2000,Spring
MAKA,Makalu,Erich Resch,May 14,Unknown,Austria,M,39,No,.,Fall,8400,2001,Spring
MAKA,Makalu,Raymond David Caughron,Apr 25,Unknown,USA,M,58,No,.,Exposure/Frostbite,7200,2002,Spring
MAKA,Makalu,Sarki Sherpa,May 31,Unknown,Nepal,M,0,No,.,Other,0,2002,Spring
MAKA,Makalu,"Nima Dorje Tamang (Pirangding, Kerung, Solukhumbu)",May 31,Unknown,Nepal,M,0,No,.,Other,0,2002,Spring
MAKA,Makalu,"Ongchhu Sherpa (Lakhu, Waku, Solukhumbu)",May 31,Unknown,Nepal,M,33,No,.,Other,0,2002,Spring
MAKA,Makalu,Karma Wangchu Sherpa,May 31,Unknown,Nepal,M,0,No,.,Other,0,2002,Spring
MAKA,Makalu,Pramod Sunar,May 31,Unknown,Nepal,M,0,No,.,Other,0,2002,Spring
MAKA,Makalu,Prakash Kundip Karki,May 31,Unknown,Nepal,M,0,No,.,Other,0,2002,Spring
MAKA,Makalu,Vladislav Terzyul,May 17,Unknown,Ukraine,M,50,No,Y,Disappearance,8400,2004,Spring
MAKA,Makalu,Jay Sieger,May 18,Unknown,USA,M,45,No,Y,Fall,8300,2004,Spring
MAKA,Makalu,"Sumba Sherpa (Junbesi, Beni-8, Solukhumbu)",May 15,Unknown,Nepal,M,42,No,.,AMS,5400,2005,Spring
MAKA,Makalu,Jean-Christophe Lafaille,Jan 27,Unknown,France,M,40,No,.,Crevasse,7700,2005,Winter
MAKA,Makalu,Drabey Bahadur Rajan Magar,Apr 24,Unknown,Nepal,M,44,No,.,Fall,5500,2008,Spring
MAKA,Makalu,"Nil Prasad Gurung (Sardikhola-2, Khandarjung, Kaski)",May 20,Unknown,Nepal,M,33,Y,Y,AMS,7400,2008,Spring
MAKA,Makalu,Sangat Ram Thakur,May 01,Unknown,India,M,35,No,.,Fall,7100,2009,Spring
MAKA,Makalu,Zaharias Kiriakakis,May 26,Unknown,Greece,M,44,Y,Y,Disappearance,8200,2010,Spring
MAKA,Makalu,Joelle Catherine Brupbacher,May 22,23:30,Switzerland,F,32,No,.,AMS,7400,2011,Spring
MAKA,Makalu,Xiang-Yang Liu,Apr 23,Unknown,China,M,45,Y,.,Fall,7600,2013,Spring
MAKA,Makalu,Yannick Claude Sylvain Gagneret,May 02,16:00,France,M,39,Y,.,AMS,7350,2014,Spring
MAKA,Makalu,"Lhakpa Ongyal (Lhakpa Wangel) Sherpa (Nurbugaon, Makalu-Barun)",May 10,Unknown,Nepal,M,49,No,.,AMS,6600,2016,Spring
MAKA,Makalu,"Da Tenji Sherpa (Kharikhola, Solukhumbu)",May 10,Unknown,Nepal,M,39,No,.,AMS,6600,2016,Spring
MAKA,Makalu,"Ang Dawa Sherpa (Kerung-2, Solukhumbu)",May 15,02:00,Nepal,M,31,Y,Y,AMS,5700,2018,Spring
MAKA,Makalu,Richard Leopoldo Hidalgo Jara,May 08,Unknown,Peru,M,52,No,.,AMS,6700,2019,Spring
MAKA,Makalu,Narayan Singh,May 16,Unknown,India,M,34,Y,Y,Exhaustion,8200,2019,Spring
MAKA,Makalu,Dipankar Ghosh,May 16,Unknown,India,M,53,Y,Y,Exhaustion,8200,2019,Spring
MAKA,Makalu,Nima Tenji Sherpa (Makalu-Barun),May 24,Unknown,Nepal,M,0,No,.,AMS,6400,2019,Spring
MANA,Manaslu,Ki-Sup Kim,May 04,Unknown,S Korea,M,25,Y,.,Crevasse,7600,1971,Spring
MANA,Manaslu, Karki,Apr 04,Unknown,Nepal,M,0,No,.,Disappearance,4300,1972,Spring
MANA,Manaslu,"Ang Mingma Sherpa (Phaplu, Solukhumbu (?))",Apr 10,03:15,Nepal,M,28,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Ang Rita Sherpa (Phaplu, Solukhumbu (?))",Apr 10,03:15,Nepal,M,0,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,Joon-Haeng Song,Apr 10,03:15,S Korea,M,30,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Rinsing Ongyal (Rinji Wangel) Sherpa (Phaplu, Solukhumbu)",Apr 10,03:15,Nepal,M,33,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Pemba Rinji (Nawang Chultim) Sherpa (Jorsale, Khumbu)",Apr 10,03:15,Nepal,M,0,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Ang Tendi (Ang Dawa) Sherpa (Thami, Khumbu)",Apr 10,03:15,Nepal,M,0,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Gyalze Sherpa (Phaplu, Solukhumbu (?))",Apr 10,03:15,Nepal,M,0,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Pasang Nima Sherpa (Phaplu, Solukhumbu (?))",Apr 10,03:15,Nepal,M,0,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,Ho-Sup Kim,Apr 10,03:15,S Korea,M,27,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Ang Mingma Sherpa (Phaplu, Solukhumbu (?))",Apr 10,03:15,Nepal,M,37,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,Sae-Keun Oh,Apr 10,03:15,S Korea,M,26,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Wangel Sherpa (Phaplu, Solukhumbu (?))",Apr 10,03:15,Nepal,M,0,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,"Phurba Tenzing Sherpa (Phaplu, Solukhumbu (?))",Apr 10,03:15,Nepal,M,0,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,Kazunari Yasuhisa,Apr 10,03:30,Japan,M,33,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,Chang-Hee Park,Apr 10,03:30,S Korea,M,39,No,.,Avalanche,6500,1972,Spring
MANA,Manaslu,Franz Jaeger,Apr 25,Unknown,Austria,M,29,No,.,Fall,7400,1972,Spring
