peak_id,peak_name,name,date,time,citizenship,gender,age,is_o2_used,died_on_descent,host_country,year,season
EVER,Everest,Paul James Keleher,May 25,05:00,UK,M,28,Y,.,Nepal,2012,Spr
EVER,Everest,Roger James Owen,May 25,05:00,UK,M,52,Y,.,Nepal,2012,Spr
EVER,Everest,Keith Partridge,May 25,05:00,UK,M,46,Y,.,Nepal,2012,Spr
EVER,Everest,"Chheten Dorje Sherpa (Pangboche, Khumbu)",May 25,05:00,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,"Dorje Gyalzen Sherpa (Pangboche, Khumbu)",May 25,05:00,Nepal,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,"Kalzang Dorje Sherpa (Pangboche, Khumbu)",May 25,05:00,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,"Datuk Bhote (Chepuwa-4, Makalu-Barun)",May 25,05:10,Nepal,M,23,Y,.,Nepal,2012,Spr
EVER,Everest,Mattias Jakob Lindqvist,May 25,05:10,Sweden,M,46,Y,.,Nepal,2012,Spr
EVER,Everest,Anthony Victor (Vic) Saunders,May 25,05:10,UK,M,62,Y,.,Nepal,2012,Spr
EVER,Everest,"Chhewang Rinzing Sherpa (Taksindu-5, Solukhumbu)",May 25,05:10,Nepal,M,40,Y,.,Nepal,2012,Spr
EVER,Everest,"Lhakpa Sherpa (Sotang-6, Solukhumbu)",May 25,05:10,Nepal,M,36,Y,.,Nepal,2012,Spr
EVER,Everest,"Sange Dorje Sherpa (Khumjung, Khumbu)",May 25,05:10,Nepal,M,34,Y,.,Nepal,2012,Spr
EVER,Everest,Christopher William (Chris) Cameron,May 25,05:15,USA,M,46,Y,.,Nepal,2012,Spr
EVER,Everest,Benjamin Ian (Ben) Darlington,May 25,05:15,Australia,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,Mark James Hughes,May 25,05:15,S Africa,M,49,Y,.,Nepal,2012,Spr
EVER,Everest,Joshua Rosendo Jarrin Molina,May 25,05:15,Ecuador,M,25,Y,.,Nepal,2012,Spr
EVER,Everest,"Mingmar Sherpa (Damar, Jantarkhani, Okhaldhunga)",May 25,05:15,Nepal,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,"Nima Tshering (Ngima Tshering) Sherpa (Khunde, Khumbu)",May 25,05:15,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Palden Namgye/Namgyal Sherpa (Phortse, Khumbu)",May 25,05:15,Nepal,M,39,Y,.,Nepal,2012,Spr
EVER,Everest,"Pasang Tshering Sherpa (Khunde, Khumbu)",May 25,05:15,Nepal,M,21,Y,.,Nepal,2012,Spr
EVER,Everest,"Phu Tashi Sherpa (Phortse, Khumbu)",May 25,05:15,Nepal,M,34,Y,.,Nepal,2012,Spr
EVER,Everest,"Tashi Thundup/Thundu Sherpa (Khumjung, Khumbu)",May 25,05:15,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,John Andrew Stephen,May 25,05:15,Canada,M,44,Y,.,Nepal,2012,Spr
EVER,Everest,Kristoffer Jon (Kris) Erickson,May 25,05:30,USA,M,38,Y,.,Nepal,2012,Spr
EVER,Everest,Emily Anne Harrington,May 25,05:30,USA,F,25,Y,.,Nepal,2012,Spr
EVER,Everest,Mark David Jenkins,May 25,05:30,USA,M,53,Y,.,Nepal,2012,Spr
EVER,Everest,Gary Jarman Lamare,May 25,05:30,India,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,Hilaree Janet O'Neill,May 25,05:30,USA,F,39,Y,.,Nepal,2012,Spr
EVER,Everest,"Jangbu Sherpa (Chitre, Sisuwa-9, Makalu-Barun)",May 25,05:30,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,"Panuru (Pasang Nuru, Pa Nuru) Sherpa (Phortse, Khumbu)",May 25,05:30,Nepal,M,44,Y,.,Nepal,2012,Spr
EVER,Everest,Peter Ellis,May 25,06:00,UK,M,47,Y,.,China,2012,Spr
EVER,Everest,David William Hamilton,May 25,06:00,UK,M,51,Y,.,Nepal,2012,Spr
EVER,Everest,Conor McGahon,May 25,06:00,UK,M,28,Y,.,China,2012,Spr
EVER,Everest,Cian O'Brolchain,May 25,06:00,Ireland,M,32,Y,.,Nepal,2012,Spr
EVER,Everest,Warner Rojas Chinchilla,May 25,06:00,Costa Rica,M,40,Y,.,Nepal,2012,Spr
EVER,Everest,"Mingma Tshering/Tsiri Sherpa (Beding, Dolakha)",May 25,06:00,Nepal,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,"Thundu Sherpa (Beding, Dolakha)",May 25,06:00,Nepal,M,34,Y,.,Nepal,2012,Spr
EVER,Everest,Philip Ian Purdy,May 25,06:15,UK,M,51,Y,.,Nepal,2012,Spr
EVER,Everest,Ian Ridley,May 25,06:15,UK,M,49,Y,.,Nepal,2012,Spr
EVER,Everest,"Phurba Namgyal Sherpa (Beding, Dolakha)",May 25,06:15,Nepal,M,26,Y,.,Nepal,2012,Spr
EVER,Everest,"Wangdi Sherpa (Shyama-4, Dolakha)",May 25,06:15,Nepal,M,23,Y,.,Nepal,2012,Spr
EVER,Everest,Thupten Lobsang,May 25,06:30,India,M,37,No,.,Nepal,2012,Spr
EVER,Everest,"Mingmar Dorje Sherpa (Gudel-9, Solukhumbu)",May 25,06:30,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,Christopher Stephen (Chris) Szymiec,May 25,06:30,Canada,M,38,Y,.,China,2012,Spr
EVER,Everest,Thakpa Tenzing,May 25,06:30,India,M,29,No,.,Nepal,2012,Spr
EVER,Everest,Robert Konrad Szymczak,May 25,06:40,Poland,M,34,Y,.,China,2012,Spr
EVER,Everest,Wojciech Kukuczka,May 25,06:55,Poland,M,27,Y,.,China,2012,Spr
EVER,Everest,"Pemba Gyalzen Sherpa (Khumjung, Khumbu)",May 25,06:55,Nepal,M,38,Y,.,China,2012,Spr
EVER,Everest,"Rinji/Rinzi Sherpa (Patle-6, Okhaldhunga)",May 25,06:55,Nepal,M,48,Y,.,China,2012,Spr
EVER,Everest,Dariusz Jerzy Zaluski,May 25,06:55,Poland,M,52,Y,.,China,2012,Spr
EVER,Everest,Nicholas James (Nick) Bailey,May 25,07:00,UK,M,40,Y,.,Nepal,2012,Spr
EVER,Everest,Albert Michael Connaughton,May 25,07:00,Ireland,M,49,Y,.,Nepal,2012,Spr
EVER,Everest,Timothy Ryan Hilgendorff,May 25,07:00,USA,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,Jacob Francis Schmitz,May 25,07:00,USA,M,36,Y,.,Nepal,2012,Spr
EVER,Everest,"Dawa Yangzum Sherpa (Beding, Dolakha)",May 25,07:00,Nepal,F,21,Y,.,Nepal,2012,Spr
EVER,Everest,"Tshering Pemba Sherpa (Beding, Dolakha)",May 25,07:00,Nepal,M,26,Y,.,Nepal,2012,Spr
EVER,Everest,Joerg Roland Spieldenner,May 25,07:00,Germany,M,48,Y,.,Nepal,2012,Spr
EVER,Everest,Charles Scott Woolums,May 25,07:00,USA,M,54,Y,.,Nepal,2012,Spr
EVER,Everest,Chokyi ,May 25,07:30,India,F,24,Y,.,Nepal,2012,Spr
EVER,Everest,Chomphel ,May 25,07:30,India,M,33,Y,.,Nepal,2012,Spr
EVER,Everest,Bhupesh Hada,May 25,07:30,India,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,Alexander (Alex) Riddermark,May 25,07:30,Sweden,M,28,Y,.,China,2012,Spr
EVER,Everest,"Ang Dawa Sherpa (Kharikhola, Solukhumbu)",May 25,07:30,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Dawa Tashi Sherpa (Beding, Dolakha)",May 25,07:30,Nepal,M,25,Y,.,Nepal,2012,Spr
EVER,Everest,"Jit Bahadur (Thile) Sherpa (Khare-5, Dolakha)",May 25,07:30,Nepal,M,33,Y,.,Nepal,2012,Spr
EVER,Everest,"Sonam Dorje Sherpa (Phortse, Khumbu)",May 25,07:30,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,"Tendi Sherpa (Jubing-7, Solukhumbu)",May 25,07:30,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,Tenpa Tashi,May 25,07:30,India,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,Tamding Tsewang,May 25,07:30,India,M,26,Y,.,Nepal,2012,Spr
EVER,Everest,"Dawa Finjo Lama Bhote (Hungung, Hatiya-1, Makalu-Barun)",May 25,08:00,Nepal,M,23,Y,.,China,2012,Spr
EVER,Everest,Gjergji Bojaxhi,May 25,08:00,Albania,M,38,Y,.,China,2012,Spr
EVER,Everest,Gerti Pishtari,May 25,08:00,Albania,M,25,Y,.,China,2012,Spr
EVER,Everest,Fation Plaku,May 25,08:00,Albania,M,36,Y,.,China,2012,Spr
EVER,Everest,"Pasang Kaji Sherpa (Dhodre, Sotang, Solukhumbu)",May 25,08:00,Nepal,M,31,Y,.,China,2012,Spr
EVER,Everest,"Phu Dorchi Sherpa (Makalu-5, Makalu-Barun)",May 25,08:00,Nepal,M,30,Y,.,China,2012,Spr
EVER,Everest,Guillermo (Willie) Benegas,May 25,08:18,USA,M,43,Y,.,Nepal,2012,Spr
EVER,Everest,Pablo Betancourt,May 25,08:18,Argentina,M,36,Y,.,Nepal,2012,Spr
EVER,Everest,Hernan Alberto Carracedo,May 25,08:18,Argentina,M,34,Y,.,Nepal,2012,Spr
EVER,Everest,Fernando Nicolas Grajales Abad Jr.,May 25,08:18,Argentina,M,32,Y,.,Nepal,2012,Spr
EVER,Everest,"Phu Nuru (Funuru) Sherpa (Jubing-7, Solukhumbu)",May 25,08:18,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,"Phura Gyalzen (Phurba Gyalzen) Sherpa (Pangkoma, Jubing-9, Solukhumbu)",May 25,08:18,Nepal,M,28,Y,.,Nepal,2012,Spr
EVER,Everest,"Lhakpa Bhote (Hatiya-3, Makalu-Barun)",May 25,08:30,Nepal,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,Samuel Anthony Elias,May 25,08:30,USA,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,"Mingmar Sherpa (Taksindu-4, Solukhumbu)",May 25,08:30,Nepal,M,22,Y,.,Nepal,2012,Spr
EVER,Everest,Erlin Rudho,May 25,09:00,Albania,M,22,Y,.,China,2012,Spr
EVER,Everest,"Lhakpa Nuru Sherpa (Gudel-5, Solukhumbu)",May 25,09:00,Nepal,M,23,Y,.,China,2012,Spr
EVER,Everest,"Phujung (Phuchung) Bhote (Hatiya-1, Makalu-Barun)",May 25,09:30,Nepal,M,32,Y,.,Nepal,2012,Spr
EVER,Everest,Ranveer Singh Jamwal,May 25,09:30,India,M,36,Y,.,Nepal,2012,Spr
EVER,Everest,Deepika Rathore,May 25,09:30,India,F,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Nga Dorje (Nga Dorchi) Sherpa (Makalu-9, Makalu-Barun)",May 25,09:30,Nepal,M,36,Y,.,Nepal,2012,Spr
EVER,Everest,"Pasang Tenzing (Pasang Tenje) Sherpa (Walung, Makalu-9, Makalu-Barun)",May 25,09:30,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,Sudhir Singh,May 25,09:30,India,M,37,Y,.,Nepal,2012,Spr
EVER,Everest,Matheo Begeja,May 25,10:00,Albania,M,18,Y,.,China,2012,Spr
EVER,Everest,Xhim Begeja,May 25,10:00,Albania,M,47,Y,.,China,2012,Spr
EVER,Everest,"Ang Dawa Sherpa (Sedua, Makalu-Barun)",May 25,10:00,Nepal,M,34,Y,.,China,2012,Spr
EVER,Everest,"Tendi Sherpa (Gudel-4, Solukhumbu)",May 25,10:00,Nepal,M,35,Y,.,China,2012,Spr
EVER,Everest,Lars Sune Haugen,May 26,02:56,Norway,M,39,Y,.,Nepal,2012,Spr
EVER,Everest,"Samduk Dorje (Sanduk Dorje) Tamang (Pangboche, Khumbu)",May 26,02:56,Nepal,M,28,Y,.,Nepal,2012,Spr
EVER,Everest,Yubaraj (Sharad) Dulal,May 26,03:00,Nepal,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,"Nima Kancha Sherpa (Pare, Khumbu)",May 26,03:00,Nepal,M,36,Y,.,Nepal,2012,Spr
EVER,Everest,James Emory (Jef) Field,May 26,03:06,USA,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,Michael Joseph Moniz,May 26,03:06,USA,M,50,Y,.,Nepal,2012,Spr
EVER,Everest,"Chhewang Lendu (Tsewang Lendu) Sherpa (Phortse, Khumbu)",May 26,03:06,Nepal,M,32,Y,.,Nepal,2012,Spr
EVER,Everest,"Kami Tshering (Ang Chhiring) Sherpa (Pangboche, Khumbu)",May 26,03:06,Nepal,M,50,Y,.,Nepal,2012,Spr
EVER,Everest,"Karma Dorje Sherpa (Phortse, Khumbu)",May 26,03:06,Nepal,M,26,Y,.,Nepal,2012,Spr
EVER,Everest,Shannon Bruce Dailey,May 26,03:14,USA,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,"Nuru Gyalzen Sherpa (Phortse, Khumbu)",May 26,03:14,Nepal,M,38,Y,.,Nepal,2012,Spr
EVER,Everest,Heidi Schott Sand,May 26,03:24,Germany,F,45,Y,.,Nepal,2012,Spr
EVER,Everest,"Phu Tashi Sherpa (Pangboche, Khumbu)",May 26,03:24,Nepal,M,39,Y,.,Nepal,2012,Spr
EVER,Everest,Jonathan James (Jon) Kedrowski,May 26,03:30,USA,M,33,Y,.,Nepal,2012,Spr
EVER,Everest,"Jangbu Sherpa (Patle-4, Okhaldhunga)",May 26,03:30,Nepal,M,45,Y,.,Nepal,2012,Spr
EVER,Everest,Craig Lewis Hanneman,May 26,04:16,USA,M,62,Y,.,Nepal,2012,Spr
EVER,Everest,David Israel Pastor Repizo,May 26,04:16,Mexico,M,44,Y,.,Nepal,2012,Spr
EVER,Everest,"Ang Karma Sherpa (Phortse, Khumbu)",May 26,04:16,Nepal,M,37,Y,.,Nepal,2012,Spr
EVER,Everest,"Mingma Tenzing Sherpa (Phortse, Khumbu)",May 26,04:16,Nepal,M,25,Y,.,Nepal,2012,Spr
EVER,Everest,"Phu Nuru (Phunuru) Sherpa (Phortse, Khumbu)",May 26,04:16,Nepal,M,32,Y,.,Nepal,2012,Spr
EVER,Everest,Robert Allen (Bob) Berger Jr.,May 26,04:22,USA,M,53,Y,.,Nepal,2012,Spr
EVER,Everest,"Mingma Tshering (Mingma Chhiring) Sherpa (Phortse, Khumbu)",May 26,04:22,Nepal,M,40,Y,.,Nepal,2012,Spr
EVER,Everest,"Samden (Sonam) Bhote (Hungung, Hatiya-1, Makalu-Barun)",May 26,04:40,Nepal,M,32,Y,.,Nepal,2012,Spr
EVER,Everest,Loveraj Singh Dharmshaktu,May 26,04:40,India,M,39,Y,.,Nepal,2012,Spr
EVER,Everest,Rajendra Singh Pal,May 26,04:40,India,M,52,Y,.,Nepal,2012,Spr
EVER,Everest,"Nawang Tenzing (Nawangle) Sherpa (Phortse, Khumbu)",May 26,04:40,Nepal,M,52,Y,.,Nepal,2012,Spr
EVER,Everest,"Tenzing Dorje Sherpa (Phortse, Khumbu)",May 26,04:40,Nepal,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,Saral Sahayatri Paudel,May 26,05:15,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,"Phurba Tshering Sherpa (Thami, Khumbu)",May 26,05:15,Nepal,M,39,Y,.,Nepal,2012,Spr
EVER,Everest,Stephen Leonard Camkin,May 26,05:30,Australia,M,51,Y,.,Nepal,2012,Spr
EVER,Everest,Sandra Leduc,May 26,05:30,Canada,F,34,Y,.,Nepal,2012,Spr
EVER,Everest,Richard Thomas Maybank,May 26,05:30,UK,M,34,Y,.,Nepal,2012,Spr
EVER,Everest,"Ang Pasang Sherpa (Patle-4, Okhaldhunga)",May 26,05:30,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Chhewang Karma Sherpa (Patle-4, Okhaldhunga)",May 26,05:30,Nepal,M,23,Y,.,Nepal,2012,Spr
EVER,Everest,"Lhakpa Gelu (Lhakpa Gelbu) Sherpa (Thumduk, Beni, Solukhumbu)",May 26,05:30,Nepal,M,35,Y,.,Nepal,2012,Spr
EVER,Everest,Neha Bhatnagar,May 26,05:45,India,F,30,Y,.,Nepal,2012,Spr
EVER,Everest,"Jyamchang Bhote (Hungung, Hatiya-1, Makalu-Barun)",May 26,05:45,Nepal,M,31,Y,.,Nepal,2012,Spr
EVER,Everest,Prabhu Dayal Bisht,May 26,05:45,India,M,43,Y,.,Nepal,2012,Spr
EVER,Everest,Prachi Ramesh Gole,May 26,05:45,India,F,28,Y,.,Nepal,2012,Spr
EVER,Everest,Poonam Sangwan,May 26,05:45,India,F,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Danuru Sherpa (Dobhane-9, Bhojpur)",May 26,05:45,Nepal,M,33,Y,.,Nepal,2012,Spr
EVER,Everest,"Lakcha Sange Sherpa (Nurbugaon, Makalu-Barun)",May 26,05:45,Nepal,M,47,Y,.,Nepal,2012,Spr
EVER,Everest,"Lhakpa Tendu Sherpa (Makalu-9, Makalu-Barun)",May 26,05:45,Nepal,M,25,Y,.,Nepal,2012,Spr
EVER,Everest,"Mingma Thindu (Hapsi) Sherpa (Makalu-9, Makalu-Barun)",May 26,05:45,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Pasang Sherpa (Makalu-5, Makalu-Barun)",May 26,05:45,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,Tejpal Singh Negi,May 26,05:45,India,M,32,Y,.,Nepal,2012,Spr
EVER,Everest,Olga Kotova,May 26,06:16,Latvia,F,34,Y,.,Nepal,2012,Spr
EVER,Everest,Vadims Prudnikovs,May 26,06:16,Latvia,M,41,Y,.,Nepal,2012,Spr
EVER,Everest,"Da Nuru (Dawa Nuru/Norbu) Sherpa (Phortse, Khumbu)",May 26,06:16,Nepal,M,53,Y,.,Nepal,2012,Spr
EVER,Everest,"Da Rita Sherpa (Phortse, Khumbu)",May 26,06:16,Nepal,M,35,Y,.,Nepal,2012,Spr
EVER,Everest,"Phurba Ongyal Sherpa (Pangboche, Khumbu)",May 26,06:16,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,Wasfia Nazreen Chowdhury,May 26,06:26,Bangladesh,F,29,Y,.,Nepal,2012,Spr
EVER,Everest,"Da Kusang Sherpa (Kurima, Lokhim-9, Solukhumbu)",May 26,06:26,Nepal,M,22,Y,.,Nepal,2012,Spr
EVER,Everest,"Ngima Grimen Sherpa (Gudel-5, Solukhumbu)",May 26,06:26,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,"Phu Dorje (Phura Dorje) Sherpa (Gudel-4, Solukhumbu)",May 26,06:26,Nepal,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,Meghlal Mahato,May 26,06:50,India,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,"Ngawang Kalden Sherpa (Khumjung, Khumbu)",May 26,06:50,Nepal,M,21,Y,.,Nepal,2012,Spr
EVER,Everest,"Sonam Tshering Sherpa (Kharikhola, Solukhumbu)",May 26,06:50,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,Binita Soren,May 26,06:50,India,F,24,Y,.,Nepal,2012,Spr
EVER,Everest,Kumaran Rasappan,May 26,06:55,Singapore,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Dawa Finchok Sherpa (Lamabagar-3, Dolakha)",May 26,06:55,Nepal,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,Shiva Kumar Dangi,May 26,07:00,Nepal,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,Josef Einwaller,May 26,07:00,Austria,M,64,Y,.,Nepal,2012,Spr
EVER,Everest,"Da Nuru (Danurbu) Sherpa (Kurima, Lokhim-9, Solukhumbu)",May 26,07:00,Nepal,M,29,Y,.,Nepal,2012,Spr
EVER,Everest,"Da Ongchhu (Dawangchu) Sherpa (Kurima, Lokhim-9, Solukhumbu)",May 26,07:00,Nepal,M,33,Y,.,Nepal,2012,Spr
EVER,Everest,"Da Phinju (Da Finju) Sherpa (Lokhim-9, Solukhumbu)",May 26,07:00,Nepal,M,23,Y,.,Nepal,2012,Spr
EVER,Everest,"Kaji (Pasang Kaji) Sherpa (Sikli, Jubing, Solukhumbu)",May 26,07:00,Nepal,M,25,Y,.,Nepal,2012,Spr
EVER,Everest,"Karma Gyalzen (Karma Gyalgen) Sherpa (Charwo, Sotang, Solukhumbu)",May 26,07:00,Nepal,M,23,Y,.,Nepal,2012,Spr
EVER,Everest,"Lama Babu Sherpa (Sakpharma, Lokhim-9, Solukhumbu)",May 26,07:00,Nepal,M,42,Y,.,Nepal,2012,Spr
EVER,Everest,"Pasang Sherpa (Siddha Pokhari, Kerabari, Makalu-Barun)",May 26,07:00,Nepal,M,35,Y,.,Nepal,2012,Spr
EVER,Everest,"Pasang Gombu Sherpa (Kurima, Lokhim-9, Solukhumbu)",May 26,07:00,Nepal,M,42,Y,.,Nepal,2012,Spr
EVER,Everest,"Pasang Karma Sherpa (Lokhim-9, Solukhumbu)",May 26,07:00,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Phurba Tenzing Sherpa (Beding, Dolakha)",May 26,07:00,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,"Samden Sherpa (Bakachol-9, Khotang)",May 26,07:00,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,"Temba Sherpa (Sotang-6, Solukhumbu)",May 26,07:00,Nepal,M,34,Y,.,Nepal,2012,Spr
EVER,Everest,Madan Kumar Chudal,May 26,07:07,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,Krishna Bahadur K. C.,May 26,07:07,Nepal,M,38,Y,.,Nepal,2012,Spr
EVER,Everest,Maheswor Phuyal,May 26,07:07,Nepal,M,30,Y,.,Nepal,2012,Spr
EVER,Everest,"Lhakpa Nuru Sherpa (Khumjung, Khumbu)",May 26,07:07,Nepal,M,21,Y,.,Nepal,2012,Spr
EVER,Everest,"Pemba Tshering Sherpa (Khumjung, Khumbu)",May 26,07:07,Nepal,M,33,Y,.,Nepal,2012,Spr
EVER,Everest,"Phur Gyalzen (Fur Geljen) Sherpa (Yilajung, Khumbu)",May 26,07:07,Nepal,M,42,Y,.,Nepal,2012,Spr
EVER,Everest,Maximillien Peter (Max) Bunce,May 26,07:15,USA,M,35,Y,.,Nepal,2012,Spr
EVER,Everest,"Pekma Lama (Pema Lama) Bhote (Hungung, Hatiya-1, Makalu-Barun)",May 26,07:25,Nepal,M,35,Y,.,Nepal,2012,Spr
EVER,Everest,"Pemba Tenzing (Pimba Tenzing) Lama (Hatiya-3, Makalu-Barun)",May 26,07:25,Nepal,M,25,Y,.,Nepal,2012,Spr
EVER,Everest,Toolika Rani,May 26,07:25,India,F,28,Y,.,Nepal,2012,Spr
EVER,Everest,Sakar (Prakash) Dahal,May 26,08:00,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,Bal Bahadur Lobchan,May 26,08:00,Nepal,M,35,Y,.,China,2012,Spr
EVER,Everest,Beena Magar,May 26,08:00,Nepal,F,28,Y,.,Nepal,2012,Spr
EVER,Everest,"Ang Kazi (Ang Kaji) Sherpa (Kharikhola, Solukhumbu)",May 26,08:00,Nepal,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,"Shera Gyalzen Sherpa (Khumjung, Khumbu)",May 26,08:00,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,Thomas Kowpak,May 26,08:30,Australia,M,30,Y,.,China,2012,Spr
EVER,Everest,James Stuart (Jamie) McGuinness,May 26,08:30,New Zealand,M,46,Y,.,China,2012,Spr
EVER,Everest,"Dawa Gyalzen (Da Gyalzen) Sherpa (Sakpharma, Lokhim-9, Solukhumbu)",May 26,08:30,Nepal,M,45,Y,.,China,2012,Spr
EVER,Everest,Melissa Sue Arnot,May 26,09:30,USA,F,28,Y,.,Nepal,2012,Spr
EVER,Everest,David Allen (Dave) Hahn,May 26,09:30,USA,M,50,Y,.,Nepal,2012,Spr
EVER,Everest,William Kent Harvey,May 26,09:30,USA,M,44,Y,.,Nepal,2012,Spr
EVER,Everest,"Kazi (Kaji) Sherpa (Tapting-9, Solukhumbu)",May 26,09:30,Nepal,M,40,Y,.,Nepal,2012,Spr
EVER,Everest,"Pasang Ngima Sherpa (Yaphu-9, Makalu-Barun)",May 26,09:30,Nepal,M,24,Y,.,Nepal,2012,Spr
EVER,Everest,"Tshering Dorje (Chhering Dorje) Sherpa (Beding, Dolakha)",May 26,09:30,Nepal,M,23,Y,.,Nepal,2012,Spr
EVER,Everest,Leif Roberts Whittaker,May 26,09:30,USA,M,27,Y,.,Nepal,2012,Spr
EVER,Everest,Conrad Daniel Anker,May 26,10:05,USA,M,49,No,.,Nepal,2012,Spr
EVER,Everest,Sim-Beow Lim,May 26,10:45,Australia,M,50,Y,.,China,2012,Spr
EVER,Everest,"Pasang Norbu Sherpa (Nurbugaon, Walung, Makalu-Barun)",May 26,10:45,Nepal,M,39,Y,.,China,2012,Spr
EVER,Everest,"Gyalzen/Gyalje Sherpa (Patle-4, Okhaldhunga)",May 27,04:15,Nepal,M,38,Y,.,China,2012,Spr
EVER,Everest,"Tenji/Tenzing Sherpa (Patle-6, Okhaldhunga)",May 27,04:15,Nepal,M,29,Y,.,China,2012,Spr
EVER,Everest,Janice Catherine Smith,May 27,04:15,Australia,F,68,Y,.,China,2012,Spr
EVER,Everest,Chimi Tashi (Qimi Zhaxi) ,May 10,,China,M,26,Y,.,China,2013,Spr
EVER,Everest,Dorje Tsering (Duoji Ciren) ,May 10,,China,M,28,Y,.,China,2013,Spr
EVER,Everest,Tashi Phuntsok (Tashi Phinzo) ,May 10,,China,M,29,Y,.,China,2013,Spr
EVER,Everest,"Lhakpa/Lakpa Sherpa (Makalu-9, Makalu-Barun)",May 10,,Nepal,M,21,Y,.,Nepal,2013,Spr
EVER,Everest,"Gyalzen Dorje (Gyaljen Dorje) Sherpa (Phortse, Khumbu)",May 10,11:40,Nepal,M,25,Y,.,Nepal,2013,Spr
EVER,Everest,"Kami Rita Sherpa (Thami, Khumbu)",May 10,11:40,Nepal,M,35,Y,.,Nepal,2013,Spr
EVER,Everest,"Kami Rita (Topke) Sherpa (Thami, Khumbu)",May 10,11:40,Nepal,M,43,Y,.,Nepal,2013,Spr
EVER,Everest,"Ngawang Tenjing (Nawang Tenzing) Sherpa (Phortse, Khumbu)",May 10,11:40,Nepal,M,19,Y,.,Nepal,2013,Spr
EVER,Everest,"Ngima Sona (Nima Sona) Sherpa (Phortse, Khumbu)",May 10,11:40,Nepal,M,42,Y,.,Nepal,2013,Spr
EVER,Everest,"Pasang Kami Sherpa (Phortse, Khumbu)",May 10,11:40,Nepal,M,23,Y,.,Nepal,2013,Spr
EVER,Everest,"Phura Kancha (Fur Kancha) Sherpa (Thami, Khumbu)",May 10,11:40,Nepal,M,36,Y,.,Nepal,2013,Spr
EVER,Everest,"Phurba Tashi Sherpa (Khumjung, Khumbu)",May 10,11:40,Nepal,M,41,Y,.,Nepal,2013,Spr
EVER,Everest,"Sange Dorje Sherpa (Khumjung, Khumbu)",May 10,11:40,Nepal,M,35,Y,.,Nepal,2013,Spr
EVER,Everest,"Tseten Dorje (Chheten Dorje) Sherpa (Pangboche, Khumbu)",May 10,11:40,Nepal,M,34,Y,.,Nepal,2013,Spr
EVER,Everest,"Pemba Tshering Sherpa (Khumjung, Khumbu)",May 10,11:55,Nepal,M,34,Y,.,Nepal,2013,Spr
EVER,Everest,"Shera Gyalzen Sherpa (Khumjung, Khumbu)",May 10,11:55,Nepal,M,25,Y,.,Nepal,2013,Spr
